"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"220284"	"NC_035784.1"	42103952	42103952	"+"	2.63268469588271e-05	0.000173636973155814	-30.9268292682927
"220294"	"NC_035784.1"	42112732	42112732	"+"	2.30386539003961e-07	2.4341141750625e-06	27.7029234035604
"220344"	"NC_035784.1"	42565708	42565708	"+"	8.81608191014943e-08	1.01345281628933e-06	-27.3435536566977
"220393"	"NC_035784.1"	42972169	42972169	"+"	4.59024722059992e-06	3.65087358605042e-05	-34.2364532019704
"220394"	"NC_035784.1"	42972185	42972185	"+"	1.47075071572571e-08	1.95725649489317e-07	-35.1956005499313
"220396"	"NC_035784.1"	42972244	42972244	"+"	9.33727249840847e-06	6.90301526307651e-05	30.2891283473808
"220439"	"NC_035784.1"	42976223	42976223	"+"	4.56309071480496e-08	5.53630875512192e-07	-25.4962258876153
"220487"	"NC_035784.1"	42992729	42992729	"+"	1.57095766609653e-05	0.000109964581621809	30.6203605514316
"220618"	"NC_035784.1"	43032413	43032413	"+"	2.03089554440371e-07	2.17124037018512e-06	-29.6429689946759
"220682"	"NC_035784.1"	43240688	43240688	"+"	7.01747482295236e-11	1.36848015120886e-09	37.8040957315569
"220688"	"NC_035784.1"	43241023	43241023	"+"	1.13254003992018e-07	1.27345911073526e-06	-44.0710616438356
"220733"	"NC_035784.1"	43272280	43272280	"+"	2.16230412571343e-14	6.86037101432407e-13	28.7218318291042
"220760"	"NC_035784.1"	43315230	43315230	"+"	2.1674076865371e-21	1.51764409119746e-19	37.8832138325809
"220773"	"NC_035784.1"	43355630	43355630	"+"	1.1358196329273e-10	2.14325994725982e-09	-29.3636363636364
"220774"	"NC_035784.1"	43355638	43355638	"+"	6.04267930672097e-21	4.03570235364748e-19	-41.2759681164878
"220787"	"NC_035784.1"	43356401	43356401	"+"	1.62532442857806e-47	9.78211796861286e-45	-52.2551143200963
"220788"	"NC_035784.1"	43356411	43356411	"+"	4.42688916223079e-14	1.34832416754167e-12	-34.3267589263013
"220799"	"NC_035784.1"	43357325	43357325	"+"	1.17401950787879e-47	7.14903909395859e-45	38.3840427253601
"220815"	"NC_035784.1"	43362052	43362052	"+"	4.20241243481967e-12	9.81213341010368e-11	-40.5067645035542
"220833"	"NC_035784.1"	43366642	43366642	"+"	3.72992397446999e-08	4.60674665274831e-07	-30.8669379701566
"221109"	"NC_035784.1"	43676363	43676363	"+"	3.48602006880284e-09	5.16621311594323e-08	39.2793987621574
"221143"	"NC_035784.1"	43681062	43681062	"+"	5.23085039666009e-07	5.13030955912396e-06	-31.585518102372
"221152"	"NC_035784.1"	43682547	43682547	"+"	2.94312158180815e-09	4.4155051197438e-08	-26.8620268620269
"221188"	"NC_035784.1"	43691684	43691684	"+"	7.5393664377348e-17	3.21233887185983e-15	-26.7711962833914
"221278"	"NC_035784.1"	43701012	43701012	"+"	5.50271479938914e-29	7.75227440107689e-27	-28.0192623704897
"222367"	"NC_035784.1"	44338462	44338462	"+"	5.2205135107671e-06	4.09585768408907e-05	27.536231884058
"222631"	"NC_035784.1"	44389167	44389167	"+"	0.000520492110065041	0.00235436902592418	27.1062271062271
"222937"	"NC_035784.1"	44441026	44441026	"+"	8.35151443008688e-05	0.000481660929148869	-30.7291666666667
"223007"	"NC_035784.1"	44489310	44489310	"+"	0.000704222691965271	0.00304781976617001	-25.1097985764047
"223129"	"NC_035784.1"	44519695	44519695	"+"	1.71535124823694e-16	7.02198439624155e-15	28.698224852071
"223192"	"NC_035784.1"	44527952	44527952	"+"	3.30252571602158e-06	2.71501837404561e-05	-25.4653401797176
"223253"	"NC_035784.1"	44544156	44544156	"+"	9.35984950266097e-05	0.000532306159969282	26.8608414239482
"223276"	"NC_035784.1"	44546845	44546845	"+"	4.83627183064582e-07	4.77862916903846e-06	-43.7575757575758
"223342"	"NC_035784.1"	44590716	44590716	"+"	9.79313882069741e-08	1.115219095649e-06	-44.3854634544712
"223415"	"NC_035784.1"	44703769	44703769	"+"	9.53245903076515e-07	8.84984736177425e-06	35.8277744087326
"223506"	"NC_035784.1"	44716953	44716953	"+"	0.000230888086365507	0.00116913706555957	26.5028521281264
"223507"	"NC_035784.1"	44716960	44716960	"+"	6.65356002047814e-05	0.000394413281586101	30.4290646062798
"223586"	"NC_035784.1"	44810266	44810266	"+"	3.87484634967404e-07	3.90591005172513e-06	28.142523364486
"223915"	"NC_035784.1"	45123056	45123056	"+"	1.12552955333255e-36	2.99984600886752e-34	48.373911498134
"223917"	"NC_035784.1"	45123107	45123107	"+"	1.47699693970224e-21	1.05388525564545e-19	34.0069920666936
"223951"	"NC_035784.1"	45146226	45146226	"+"	1.33606302130474e-15	4.92550904117546e-14	-41.091261679497
"223961"	"NC_035784.1"	45151437	45151437	"+"	2.08875616504571e-08	2.69784090517312e-07	25.8874239350913
"223967"	"NC_035784.1"	45153819	45153819	"+"	6.4974301424093e-14	1.93434184961303e-12	-28.231721981722
"224042"	"NC_035784.1"	45173712	45173712	"+"	1.49178026167235e-11	3.21993394217687e-10	35.2941176470588
"224079"	"NC_035784.1"	45467376	45467376	"+"	6.85472992663293e-13	1.78308565566998e-11	35.1350141059514
"224179"	"NC_035784.1"	45483587	45483587	"+"	2.05905204079667e-07	2.19846992093021e-06	33.5580687255328
"224215"	"NC_035784.1"	45493352	45493352	"+"	3.2245910525781e-08	4.02449089410156e-07	26.1206896551724
"224266"	"NC_035784.1"	45517484	45517484	"+"	7.16567803410731e-06	5.44374078624964e-05	-28.1033932560366
"224564"	"NC_035784.1"	45577751	45577751	"+"	8.15047998294243e-08	9.42422361649233e-07	33.6111111111111
"224569"	"NC_035784.1"	45577890	45577890	"+"	1.63573458753868e-06	1.44282618705662e-05	30.2136752136752
"224596"	"NC_035784.1"	45590402	45590402	"+"	8.81562216444646e-09	1.21948001091709e-07	44.5638820638821
"224604"	"NC_035784.1"	45593589	45593589	"+"	2.00270270570681e-08	2.59563251140103e-07	31.0955710955711
"224620"	"NC_035784.1"	45598655	45598655	"+"	1.32040029266627e-10	2.46495887155545e-09	43.0836376592144
"224626"	"NC_035784.1"	45600291	45600291	"+"	3.81181918467847e-21	2.5953486672648e-19	-28.5983258580577
"224634"	"NC_035784.1"	45665519	45665519	"+"	1.05554344559202e-06	9.70901219780832e-06	-26.2737262737263
"224642"	"NC_035784.1"	45667378	45667378	"+"	8.21704843810215e-09	1.14275755155824e-07	39.1757246376812
"224643"	"NC_035784.1"	45667410	45667410	"+"	1.60008070235627e-10	2.9452207765426e-09	38.4429580081754
"224644"	"NC_035784.1"	45667413	45667413	"+"	1.19508473832729e-21	8.58888657828414e-20	56.4808743169399
"224648"	"NC_035784.1"	45667545	45667545	"+"	0.000868064077367554	0.00364072711608036	25.9417808219178
"224654"	"NC_035784.1"	45668121	45668121	"+"	4.44286401467161e-10	7.58747069138247e-09	-30.0653594771242
"224659"	"NC_035784.1"	45668416	45668416	"+"	6.25654089641267e-11	1.23066174755053e-09	34.9030708526334
"224663"	"NC_035784.1"	45668595	45668595	"+"	5.16762571035735e-14	1.56034575539649e-12	36.2887710572005
"224667"	"NC_035784.1"	45668650	45668650	"+"	1.38910847878756e-21	9.93914306840026e-20	43.1491360951942
"224688"	"NC_035784.1"	45673072	45673072	"+"	2.04337214221351e-06	1.76373637642421e-05	32.6820766831774
"224740"	"NC_035784.1"	45753484	45753484	"+"	0.000101270263746151	0.000570309307398094	-27.9741997133302
"224834"	"NC_035784.1"	45796590	45796590	"+"	8.75896221714445e-07	8.18754551148089e-06	-27.8368794326241
"225012"	"NC_035784.1"	45858286	45858286	"+"	3.09619424307069e-05	0.000200573107825125	-26.1667331471879
"225180"	"NC_035784.1"	45878439	45878439	"+"	4.57575573162733e-16	1.78262448994174e-14	37.2413793103448
"225187"	"NC_035784.1"	45878748	45878748	"+"	0.000526426818473966	0.00237693349884713	25.2232142857143
"225288"	"NC_035784.1"	45928234	45928234	"+"	7.30300858404039e-85	4.10870790961584e-81	56.5950950074878
"225296"	"NC_035784.1"	45928417	45928417	"+"	1.03870397978431e-23	9.13093557687934e-22	41.8910256410256
"225330"	"NC_035784.1"	45934901	45934901	"+"	2.29634667857605e-20	1.43548414981011e-18	32.4953519256308
"225775"	"NC_035784.1"	46008077	46008077	"+"	4.38864319101368e-12	1.02231628890099e-10	-25.3951835945405
"225827"	"NC_035784.1"	46029518	46029518	"+"	2.91482113677872e-13	7.96484561602882e-12	42.2119487908962
"225934"	"NC_035784.1"	46059575	46059575	"+"	4.21187724003487e-09	6.14930803305464e-08	26.9367448471926
"226049"	"NC_035784.1"	46065117	46065117	"+"	8.19539300752092e-05	0.000473670219255164	32.4888226527571
"226159"	"NC_035784.1"	46098410	46098410	"+"	7.57468614931529e-08	8.81634949104605e-07	-28.7230472355063
"226318"	"NC_035784.1"	46137979	46137979	"+"	2.67875343919182e-17	1.20315277305538e-15	37.2878029633991
"226320"	"NC_035784.1"	46138019	46138019	"+"	3.35370418185537e-11	6.86601281641802e-10	29.865755430803
"226324"	"NC_035784.1"	46138131	46138131	"+"	1.63475046825874e-06	1.44205642839426e-05	40.1154401154401
"226339"	"NC_035784.1"	46152116	46152116	"+"	8.94656709279221e-08	1.02708408756885e-06	-26.357918810749
"226497"	"NC_035784.1"	46184609	46184609	"+"	1.47969822282186e-17	6.82608323514582e-16	-27.9872228916815
"226593"	"NC_035784.1"	46299515	46299515	"+"	2.65390871831305e-07	2.76874419043558e-06	25.5574118100623
"226607"	"NC_035784.1"	46301338	46301338	"+"	0.00017813477656824	0.000934011983707067	27.6623376623377
"226613"	"NC_035784.1"	46301615	46301615	"+"	4.07308733462733e-05	0.00025557845047944	25.2873563218391
"226967"	"NC_035784.1"	46782411	46782411	"+"	2.78060775234295e-34	6.11398762110184e-32	42.6969714274837
"226998"	"NC_035784.1"	46786961	46786961	"+"	3.70670278130092e-27	4.44732540615135e-25	30.8135757403929
"226999"	"NC_035784.1"	46786963	46786963	"+"	1.96341577441554e-09	3.02270421885022e-08	25.2582489218734
"227004"	"NC_035784.1"	46793697	46793697	"+"	3.53420532807624e-13	9.54247319639477e-12	40.5353648890554
"227040"	"NC_035784.1"	46805434	46805434	"+"	1.37785171006511e-09	2.17669132615493e-08	25.7044612943044
"227041"	"NC_035784.1"	46805445	46805445	"+"	1.45974749063707e-47	8.82663681005199e-45	70.8438196071625
"227150"	"NC_035784.1"	46894102	46894102	"+"	0.0028031207108758	0.00973056291026452	-27.8388278388278
"227155"	"NC_035784.1"	46904619	46904619	"+"	1.56650305982953e-10	2.88772852047549e-09	-32.1722516166961
"227156"	"NC_035784.1"	46904627	46904627	"+"	4.1976361374582e-10	7.20050884808074e-09	-28.9967182372246
"227168"	"NC_035784.1"	46909650	46909650	"+"	8.53995516914434e-21	5.60234528677322e-19	-38.4051524060034
"227249"	"NC_035784.1"	47207622	47207622	"+"	5.88130147583406e-15	2.00562704743548e-13	-34.3265538330252
"227253"	"NC_035784.1"	47208149	47208149	"+"	4.09073659564075e-07	4.10339286252408e-06	25.0666182170543
"227268"	"NC_035784.1"	47208974	47208974	"+"	4.97789825332354e-08	5.99335295819139e-07	-30.4980772752243
"227296"	"NC_035784.1"	47211961	47211961	"+"	1.84645619869372e-16	7.52179413872403e-15	36.4747474747475
"227297"	"NC_035784.1"	47212049	47212049	"+"	2.80775143970053e-07	2.91589518874953e-06	-25.7132885437571
"227385"	"NC_035784.1"	47363144	47363144	"+"	2.99858801747568e-16	1.19260680513226e-14	27.6580700383313
"227389"	"NC_035784.1"	47363446	47363446	"+"	1.82938054592111e-07	1.97571436402914e-06	-44.5344129554656
"227393"	"NC_035784.1"	47376717	47376717	"+"	3.57552056749748e-10	6.20283125343438e-09	27.5794392523365
"227416"	"NC_035784.1"	47378071	47378071	"+"	8.4986915317478e-09	1.1786325811218e-07	-36.7550005076658
"227421"	"NC_035784.1"	47378266	47378266	"+"	5.8618424485289e-11	1.15751137236841e-09	-32.8296260477112
"227511"	"NC_035784.1"	47470457	47470457	"+"	5.91886988437317e-10	9.92608219051599e-09	37.6630652260904
"227522"	"NC_035784.1"	47471942	47471942	"+"	1.24405070241012e-09	1.98213452033519e-08	31.7712045616536
"227534"	"NC_035784.1"	47474331	47474331	"+"	5.25486778649255e-07	5.15171771027009e-06	25.8385093167702
"227542"	"NC_035784.1"	47475364	47475364	"+"	0.00219120124742924	0.00793861362907625	27.935792734441
"227561"	"NC_035784.1"	47479565	47479565	"+"	4.22932158022407e-26	4.63592082239759e-24	-51.0090889572747
"227592"	"NC_035784.1"	47483105	47483105	"+"	7.83154554746696e-24	6.97210204656627e-22	38.2951146560319
"227597"	"NC_035784.1"	47483200	47483200	"+"	1.07480288658247e-08	1.46514130253809e-07	-29.5682827892602
"227615"	"NC_035784.1"	47500759	47500759	"+"	3.20021620561904e-19	1.77842015190241e-17	41.3380978337674
"227661"	"NC_035784.1"	47526159	47526159	"+"	1.0416981807843e-11	2.29946807641674e-10	-30.5119255381035
"227695"	"NC_035784.1"	47536926	47536926	"+"	4.32318104565976e-07	4.31182198613209e-06	26.2429573984383
"227736"	"NC_035784.1"	47571702	47571702	"+"	6.95654201536795e-21	4.61034751956831e-19	-33.2074175824176
"227740"	"NC_035784.1"	47571786	47571786	"+"	1.38839092199483e-31	2.48831788339151e-29	30.87048218568
"227778"	"NC_035784.1"	47576646	47576646	"+"	1.30858185085464e-08	1.75826102815766e-07	36.3387978142077
"227795"	"NC_035784.1"	47585947	47585947	"+"	1.27534460661328e-06	1.15170952931892e-05	-28.0868385345997
"227809"	"NC_035784.1"	47596574	47596574	"+"	2.75169729923451e-14	8.58820995098386e-13	46.2708345024973
"227812"	"NC_035784.1"	47596600	47596600	"+"	8.33844020881267e-12	1.86853710463851e-10	35.3896103896104
"227816"	"NC_035784.1"	47596964	47596964	"+"	3.42536952905956e-09	5.08389943553814e-08	-28.1173855999143
"227820"	"NC_035784.1"	47597029	47597029	"+"	3.96147127555869e-24	3.61885536003879e-22	-43.3325541985625
"227852"	"NC_035784.1"	47631533	47631533	"+"	0.000310513809250984	0.00151016521920593	32.4361820199778
"227867"	"NC_035784.1"	47636216	47636216	"+"	7.20738724522103e-06	5.47091939466818e-05	-25.8082191780822
"227868"	"NC_035784.1"	47636223	47636223	"+"	1.84313031847507e-05	0.000126625334750274	-25.625
"227880"	"NC_035784.1"	47640495	47640495	"+"	4.82772801563553e-06	3.82023368848461e-05	-27.3533853511201
"227888"	"NC_035784.1"	47642365	47642365	"+"	1.10041185772989e-35	2.72260642918499e-33	-35.8283157487709
"227898"	"NC_035784.1"	47644448	47644448	"+"	1.58081774177388e-11	3.40020629345435e-10	32.3398602206434
"227900"	"NC_035784.1"	47646537	47646537	"+"	0.000560094778764763	0.00250664106767202	26.252319109462
"227902"	"NC_035784.1"	47646559	47646559	"+"	2.73536653535577e-10	4.83444646914043e-09	38.4203238817651
"227917"	"NC_035784.1"	47678205	47678205	"+"	2.64003339233023e-13	7.24611250972922e-12	34.4001651868676
"227923"	"NC_035784.1"	47679768	47679768	"+"	7.31480538665191e-44	3.25827647154398e-41	-36.8292781179504
"227942"	"NC_035784.1"	47699300	47699300	"+"	0.000126206225989302	0.000691550855799438	25.3444220430108
"227949"	"NC_035784.1"	47699790	47699790	"+"	1.39098025775063e-25	1.45213076987524e-23	32.0961051119397
"227976"	"NC_035784.1"	47701514	47701514	"+"	3.17603763629967e-05	0.000205200942177258	28.2935455349248
"227988"	"NC_035784.1"	47704908	47704908	"+"	3.13929526679282e-07	3.22757045159948e-06	31.7600786627335
"228015"	"NC_035784.1"	47714321	47714321	"+"	5.5537550996538e-34	1.18785284830414e-31	58.3448616600791
"228017"	"NC_035784.1"	47714350	47714350	"+"	6.49979505290028e-24	5.81852440158904e-22	34.6446488294314
"228019"	"NC_035784.1"	47714566	47714566	"+"	2.24591823201702e-20	1.40497859729873e-18	32.1522309711286
"228028"	"NC_035784.1"	47715744	47715744	"+"	1.60488194826493e-06	1.41788343661456e-05	29.7653958944281
"228032"	"NC_035784.1"	47716488	47716488	"+"	8.37683308381982e-09	1.16279205639609e-07	42.2122337307016
"228040"	"NC_035784.1"	47716729	47716729	"+"	7.3594986775954e-37	1.98605336205265e-34	33.3964915681334
"228051"	"NC_035784.1"	47727428	47727428	"+"	4.32868677058582e-17	1.90325593065658e-15	26.2377010776199
"228052"	"NC_035784.1"	47727443	47727443	"+"	6.57428809229816e-16	2.51279585092821e-14	-34.554794520548
"228092"	"NC_035784.1"	47931785	47931785	"+"	2.80320128190187e-20	1.73472861857307e-18	-27.4220103365832
"228093"	"NC_035784.1"	47931798	47931798	"+"	1.31383291708085e-16	5.4455096610756e-15	-29.9759555103185
"228108"	"NC_035784.1"	47938273	47938273	"+"	4.30346178054356e-13	1.14793677407334e-11	28.8312637770418
"228132"	"NC_035784.1"	47945139	47945139	"+"	3.38369832904586e-06	2.7759307427039e-05	-29.3144208037825
"228134"	"NC_035784.1"	47945187	47945187	"+"	6.97275041729591e-12	1.57918562351925e-10	-33.2390202702703
"228138"	"NC_035784.1"	47945247	47945247	"+"	1.39861307071437e-11	3.03224073282771e-10	34.1763499658237
"228145"	"NC_035784.1"	47945762	47945762	"+"	1.54685694398093e-08	2.04737803474846e-07	-37.6672240802676
"228167"	"NC_035784.1"	47954187	47954187	"+"	1.04235061112073e-05	7.62072673852459e-05	-26.9137596899225
"228352"	"NC_035784.1"	47999163	47999163	"+"	3.50431790086641e-16	1.38227593788407e-14	33.9817270851754
"228397"	"NC_035784.1"	48017820	48017820	"+"	4.81662050057794e-11	9.64883367651275e-10	-25.3921984312063
"228405"	"NC_035784.1"	48018937	48018937	"+"	2.72441028688816e-13	7.46740668132379e-12	29.6914379129487
"228466"	"NC_035784.1"	48084422	48084422	"+"	1.251176044771e-26	1.43402186037984e-24	-40.5914548022599
"228553"	"NC_035784.1"	48130997	48130997	"+"	1.83106520091215e-08	2.39102083237823e-07	37.9113807685236
"228555"	"NC_035784.1"	48131214	48131214	"+"	0.000116409075590407	0.000644278481893275	-27.5683154617779
"228638"	"NC_035784.1"	48390715	48390715	"+"	9.96593283140516e-22	7.21646810171723e-20	43.1564141035259
"228807"	"NC_035784.1"	48547850	48547850	"+"	6.60477420612165e-14	1.9653947599442e-12	-32.4152542372881
"228839"	"NC_035784.1"	48559842	48559842	"+"	1.05875042019565e-05	7.72752909142268e-05	-26.8595041322314
"228855"	"NC_035784.1"	48608749	48608749	"+"	2.83895766666111e-18	1.42497516892173e-16	29.9953221063887
"228856"	"NC_035784.1"	48608751	48608751	"+"	7.74826513130946e-10	1.27674782804062e-08	-25.5371296183392
"228861"	"NC_035784.1"	48608815	48608815	"+"	4.22606633067468e-25	4.20977079819784e-23	-25.4403205490162
"228863"	"NC_035784.1"	48608845	48608845	"+"	2.10670105328683e-36	5.4905386439508e-34	-33.5148588325285
"228874"	"NC_035784.1"	48616152	48616152	"+"	3.72780028990658e-11	7.57675400791101e-10	-25.9321323837453
"228875"	"NC_035784.1"	48616206	48616206	"+"	8.86469007974658e-14	2.59345018447817e-12	37.9767441860465
"228890"	"NC_035784.1"	48633368	48633368	"+"	1.61527923932353e-23	1.39250964533443e-21	37.0437405731523
"228892"	"NC_035784.1"	48633437	48633437	"+"	1.26849330275315e-13	3.63749375793143e-12	-28.8705766070177
"228930"	"NC_035784.1"	48645470	48645470	"+"	5.8385303233871e-06	4.53141780801655e-05	29.6116504854369
"228938"	"NC_035784.1"	48646651	48646651	"+"	8.28026603970038e-12	1.85614389831226e-10	30.3603955243299
"228950"	"NC_035784.1"	48654339	48654339	"+"	1.94352395360549e-16	7.9047704548076e-15	26.6262060379707
"228957"	"NC_035784.1"	48716510	48716510	"+"	2.30797945345047e-07	2.43756521171401e-06	28.4178187403994
"229023"	"NC_035784.1"	48997628	48997628	"+"	1.00540502963886e-05	7.37812721272095e-05	35.5531095211888
"229042"	"NC_035784.1"	49005156	49005156	"+"	2.04615494532197e-24	1.91101141191099e-22	33.0385629074768
"229118"	"NC_035784.1"	49073377	49073377	"+"	2.13640630894073e-12	5.20081041010442e-11	-33.1114774366371
"229142"	"NC_035784.1"	49097678	49097678	"+"	5.86981853007292e-12	1.34255289469724e-10	25.0250920040147
"229267"	"NC_035784.1"	49213283	49213283	"+"	1.59388270496732e-05	0.000111379508701577	-36.9457013574661
"229412"	"NC_035784.1"	49905955	49905955	"+"	3.46577233333093e-15	1.21717426854798e-13	32.4972064886526
"229434"	"NC_035784.1"	49911773	49911773	"+"	4.97580587204586e-11	9.9407882801325e-10	25.3602676273803
"229435"	"NC_035784.1"	49911775	49911775	"+"	9.83200689363405e-14	2.8602809183331e-12	-27.6002926472381
"229442"	"NC_035784.1"	49911887	49911887	"+"	0.00275104944662573	0.00957890812896628	-26.271186440678
"229447"	"NC_035784.1"	49913533	49913533	"+"	1.27202764550744e-09	2.02272499708047e-08	-37.5609756097561
"229475"	"NC_035784.1"	49919435	49919435	"+"	5.38646027398189e-11	1.07017222706674e-09	-31.8233906302663
"229484"	"NC_035784.1"	49924561	49924561	"+"	8.89034016231017e-08	1.02119675574649e-06	31.1799539959869
"229503"	"NC_035784.1"	49928472	49928472	"+"	1.01861239736713e-09	1.64605106195523e-08	37.4288337924702
"229512"	"NC_035784.1"	49932398	49932398	"+"	9.83671843353872e-14	2.8610083649139e-12	33.5118525021949
"229542"	"NC_035784.1"	49941161	49941161	"+"	6.27049657096272e-14	1.87087083815506e-12	52.9237288135593
"229555"	"NC_035784.1"	49951298	49951298	"+"	1.38901162017011e-12	3.46580927445076e-11	-30.8195792518376
"229566"	"NC_035784.1"	49955852	49955852	"+"	2.62488811343234e-05	0.000173158057986932	-34.5367470989132
"229573"	"NC_035784.1"	49968725	49968725	"+"	5.96206208618997e-09	8.5077804845858e-08	-30.6674338319908
"229583"	"NC_035784.1"	49968975	49968975	"+"	3.07396775761657e-14	9.53081814831196e-13	28.2031342052551
"229598"	"NC_035784.1"	49974345	49974345	"+"	1.02051943622608e-07	1.15766027806845e-06	-27.4428274428274
"229602"	"NC_035784.1"	49974412	49974412	"+"	4.48869880254647e-08	5.45409300995374e-07	25.0417760802101
"229612"	"NC_035784.1"	49990877	49990877	"+"	2.06663273209761e-17	9.39141136177552e-16	51.7558580396544
"229614"	"NC_035784.1"	49992570	49992570	"+"	7.78695205270607e-10	1.2823731134394e-08	30.3917378917379
"229635"	"NC_035784.1"	50009563	50009563	"+"	0.000272233274406176	0.00134777303145068	-26.4007910349374
"229655"	"NC_035784.1"	50045289	50045289	"+"	2.95858671410246e-09	4.43562149171592e-08	33.578431372549
"229656"	"NC_035784.1"	50045292	50045292	"+"	3.83863576248268e-07	3.87302967286224e-06	-27.9573047720354
"229663"	"NC_035784.1"	50047612	50047612	"+"	9.68502725233154e-10	1.57115767258646e-08	27.2260273972603
"229664"	"NC_035784.1"	50047640	50047640	"+"	3.4098572251249e-10	5.93493165575308e-09	41.0567010309278
"229714"	"NC_035784.1"	50079303	50079303	"+"	2.53622037109278e-21	1.7663329472621e-19	30.8848793911644
"229732"	"NC_035784.1"	50083564	50083564	"+"	1.86455473029213e-25	1.92632115543169e-23	-51.8843541503877
"229733"	"NC_035784.1"	50083574	50083574	"+"	8.29872203457576e-08	9.57936890840586e-07	-28.3426800472255
"229755"	"NC_035784.1"	50085313	50085313	"+"	5.32742252981583e-35	1.23986284149546e-32	50.7468553459119
"229804"	"NC_035784.1"	50091983	50091983	"+"	3.26292431590192e-15	1.15093227777167e-13	-26.9930203544896
"229810"	"NC_035784.1"	50093178	50093178	"+"	6.6975726838566e-35	1.5545469989114e-32	-35.3789592760181
"229818"	"NC_035784.1"	50093292	50093292	"+"	1.79243750792194e-14	5.75609983657563e-13	-26.1431934635092
"229853"	"NC_035784.1"	50102200	50102200	"+"	5.57794115660946e-24	5.03333770917258e-22	27.4162407722885
"230045"	"NC_035784.1"	50265415	50265415	"+"	4.02385767606947e-09	5.89788864577255e-08	-32.4731182795699
"230052"	"NC_035784.1"	50266038	50266038	"+"	2.84907093312864e-08	3.58625725913765e-07	28.2776008492569
"230070"	"NC_035784.1"	50267966	50267966	"+"	8.26632925174661e-08	9.54623522827121e-07	29.7523041474654
"230074"	"NC_035784.1"	50268068	50268068	"+"	2.21970950550962e-06	1.90035023942459e-05	32.4214149832412
"230076"	"NC_035784.1"	50268963	50268963	"+"	5.32396511411661e-16	2.05615983689973e-14	-25.5042281963903
"230086"	"NC_035784.1"	50269077	50269077	"+"	5.16516252030298e-49	3.472038643489e-46	-43.0569993069993
"230090"	"NC_035784.1"	50269171	50269171	"+"	5.0901000031507e-09	7.34490566907573e-08	28.2824612403101
"230100"	"NC_035784.1"	50271036	50271036	"+"	1.59954682722448e-19	9.18685919322884e-18	27.4696588938889
"230156"	"NC_035784.1"	50301200	50301200	"+"	8.21474872272498e-51	6.07417818698142e-48	53.9121552604699
"230169"	"NC_035784.1"	50301392	50301392	"+"	6.59447936549151e-27	7.76451108403245e-25	27.5530025530026
"230175"	"NC_035784.1"	50301579	50301579	"+"	1.53353039213018e-16	6.31664713046375e-15	26.8405184631639
"230196"	"NC_035784.1"	50303939	50303939	"+"	1.54349057986952e-18	8.00185533026802e-17	34.706237829853
"230236"	"NC_035784.1"	50312947	50312947	"+"	3.03526188300133e-11	6.26062309157265e-10	33.6190476190476
"230244"	"NC_035784.1"	50366722	50366722	"+"	4.55879088429592e-09	6.62626776938308e-08	-39.1304347826087
"230266"	"NC_035784.1"	50380851	50380851	"+"	5.64446379088988e-15	1.92994740980315e-13	-25.592803665214
"230276"	"NC_035784.1"	50385350	50385350	"+"	8.81736736312678e-11	1.69281824796547e-09	-25.3342658493438
"230337"	"NC_035784.1"	50404908	50404908	"+"	1.55250830189884e-09	2.43271002976908e-08	-38.8818581106231
"230352"	"NC_035784.1"	50439236	50439236	"+"	3.19796819030512e-16	1.2674249347231e-14	41.303624875291
"230369"	"NC_035784.1"	50440714	50440714	"+"	2.07859132733587e-12	5.06960456357603e-11	-35.3416518122401
"230372"	"NC_035784.1"	50441374	50441374	"+"	3.50784219847343e-40	1.19136919265225e-37	-46.5493573783729
"230377"	"NC_035784.1"	50442484	50442484	"+"	6.33983716734496e-05	0.000377989399886481	-27.2857142857143
"230388"	"NC_035784.1"	50496478	50496478	"+"	1.04613807087329e-23	9.1869247689512e-22	39.757053291536
"230401"	"NC_035784.1"	50497400	50497400	"+"	1.61709245040057e-06	1.42769111179162e-05	-33.9514652014652
"230413"	"NC_035784.1"	50506638	50506638	"+"	1.58708933259331e-09	2.48298813797003e-08	30.240425274858
"230418"	"NC_035784.1"	50506730	50506730	"+"	2.04573868760299e-32	3.88148731683924e-30	-31.7176846387441
"230512"	"NC_035784.1"	50591554	50591554	"+"	3.33475090642058e-05	0.00021427838070702	-27.1929824561403
"230514"	"NC_035784.1"	50591589	50591589	"+"	1.21792504711806e-05	8.76398823840044e-05	-31.5813598166539
"230572"	"NC_035784.1"	50717041	50717041	"+"	8.62263088887817e-14	2.52720446763318e-12	33.8582677165354
"230587"	"NC_035784.1"	50720354	50720354	"+"	5.94416974236612e-13	1.55718246979601e-11	25.5756124516486
"230597"	"NC_035784.1"	50724015	50724015	"+"	4.20591920231858e-10	7.21376109994272e-09	-28.1281032770606
"230599"	"NC_035784.1"	50724128	50724128	"+"	3.63775048016898e-22	2.74553326671265e-20	53.4308394954328
"230629"	"NC_035784.1"	50739087	50739087	"+"	1.24444528695515e-15	4.60744245946805e-14	-27.777989264913
"230634"	"NC_035784.1"	50779393	50779393	"+"	3.28083143925999e-07	3.35907482648756e-06	-37.356112928632
"230641"	"NC_035784.1"	50780940	50780940	"+"	3.92499691722534e-08	4.82786228329668e-07	-34.1149336921007
"230643"	"NC_035784.1"	50780949	50780949	"+"	3.39892143445245e-06	2.78744755429636e-05	-26.9499580654179
