"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"305271"	"NC_035786.1"	43256646	43256646	"+"	5.17274662277613e-34	1.10727678244869e-31	-62.3262680586312
"307537"	"NC_035786.1"	49056852	49056852	"+"	1.05077580112701e-57	1.22495004182794e-54	-57.3039060019054
"308473"	"NC_035786.1"	50905233	50905233	"+"	1.86696992413504e-38	5.67765566755001e-36	50.5766884773206
"309839"	"NC_035786.1"	53586489	53586489	"+"	4.21501675335301e-23	3.50639293604836e-21	-51.7045454545455
"310972"	"NC_035786.1"	56639173	56639173	"+"	2.09247905259346e-98	2.25637441186845e-94	55.5327510222265
"311448"	"NC_035786.1"	57121447	57121447	"+"	1.14693773171306e-27	1.44863565625636e-25	56.4992566737767
"312231"	"NC_035787.1"	2052511	2052511	"+"	8.6028841235933e-29	1.19314636504273e-26	55
"313037"	"NC_035787.1"	7855103	7855103	"+"	2.24964339417924e-23	1.91514378634064e-21	-51.8253968253968
"313039"	"NC_035787.1"	7855121	7855121	"+"	1.2503028854525e-40	4.44472752739589e-38	-63.2991281176223
"313444"	"NC_035787.1"	8650893	8650893	"+"	2.49035580926784e-24	2.31003460981828e-22	-50.100713158038
"314790"	"NC_035787.1"	14736344	14736344	"+"	1.15529097247067e-83	5.97974499649585e-80	56.7635119086178
"315385"	"NC_035787.1"	18018537	18018537	"+"	5.42508505237036e-57	5.8991696090664e-54	52.9734077313628
"315445"	"NC_035787.1"	18058089	18058089	"+"	4.57199836707432e-36	1.15662272668792e-33	-62.2591926656261
"315664"	"NC_035787.1"	19062110	19062110	"+"	2.55023967772175e-36	6.61983445170474e-34	-51.3782460621541
"316329"	"NC_035787.1"	23056763	23056763	"+"	6.50100621073687e-52	5.14510351680224e-49	-55.4496310906567
"316834"	"NC_035787.1"	26136337	26136337	"+"	3.80539817175558e-59	4.85138069801991e-56	-58.6526315789474
"317029"	"NC_035787.1"	26805834	26805834	"+"	1.71850851874559e-27	2.12695815172216e-25	67.1969696969697
"319775"	"NC_035787.1"	35987932	35987932	"+"	1.82336936917141e-75	5.61767560947639e-72	-71.388045640113
"320867"	"NC_035787.1"	36929768	36929768	"+"	4.63012179214093e-25	4.5840370638043e-23	58.9304029304029
"322282"	"NC_035787.1"	40995377	40995377	"+"	3.55426488137567e-48	2.24350593318757e-45	69.1246958188924
"322667"	"NC_035787.1"	42603399	42603399	"+"	1.00297407367029e-17	4.7211332702956e-16	57.2930866601753
"322996"	"NC_035787.1"	42755938	42755938	"+"	4.07843735072738e-11	8.24603387353873e-10	-54.9019607843137
"323810"	"NC_035787.1"	43903511	43903511	"+"	3.94283200281061e-17	1.74159056639063e-15	-52.9679291147181
"324010"	"NC_035787.1"	44016222	44016222	"+"	4.62485470414356e-39	1.45431856071499e-36	70.3349833083919
"324057"	"NC_035787.1"	44144693	44144693	"+"	7.83820512484769e-20	4.63872296300868e-18	50.4798540609137
"324937"	"NC_035787.1"	45643699	45643699	"+"	4.15448458137299e-34	8.97473475716998e-32	-58.9582830962141
"325006"	"NC_035787.1"	45654371	45654371	"+"	4.78138776075404e-15	1.6512071687193e-13	52.7235564639755
"325072"	"NC_035787.1"	45658937	45658937	"+"	1.92355457593792e-36	5.03858810324043e-34	-56.3772264631043
"326228"	"NC_035787.1"	47281093	47281093	"+"	2.8342292164875e-25	2.87306495337739e-23	50.9390629784628
"326912"	"NC_035787.1"	47787951	47787951	"+"	1.4910655694949e-26	1.69470846992554e-24	-63.433014354067
"327195"	"NC_035787.1"	48000628	48000628	"+"	1.56922256410659e-13	4.45493648378436e-12	-54.3928665093103
"328105"	"NC_035787.1"	48392397	48392397	"+"	2.44428510287605e-16	9.83942509299399e-15	-51.4386337962655
"329354"	"NC_035787.1"	51397492	51397492	"+"	9.80465117895228e-41	3.50957993723634e-38	-52.3656518595871
"329614"	"NC_035787.1"	51474327	51474327	"+"	2.12749019916248e-99	2.50268491517479e-95	-59.0588716181133
"329765"	"NC_035787.1"	52112611	52112611	"+"	1.42184465514424e-39	4.65197053132111e-37	-51.7070129650567
"330612"	"NC_035787.1"	52788270	52788270	"+"	2.90684507514925e-85	1.67174741716455e-81	-52.4861487950022
"330789"	"NC_035787.1"	52849924	52849924	"+"	4.02757633760622e-74	1.1207845118675e-70	-55.4358707547678
"331471"	"NC_035787.1"	53342425	53342425	"+"	3.61811020569376e-70	8.14226512206631e-67	-61.4756538763432
"331623"	"NC_035787.1"	53514334	53514334	"+"	7.47658204568205e-19	4.00440012773407e-17	52.3915697828741
"331687"	"NC_035787.1"	53528805	53528805	"+"	7.29873176496525e-33	1.43861295144697e-30	63.8886075949367
"331836"	"NC_035787.1"	54271742	54271742	"+"	9.33390916375267e-11	1.78615727444758e-09	-58.2417582417582
"331883"	"NC_035787.1"	54652600	54652600	"+"	1.03036394491181e-26	1.18777887387551e-24	60.7785393017777
"332358"	"NC_035787.1"	55630870	55630870	"+"	2.41405403494381e-41	9.08071064813721e-39	-59.478650400305
"332562"	"NC_035787.1"	55930619	55930619	"+"	3.05422059431866e-23	2.57133005882944e-21	52.3070987654321
"332573"	"NC_035787.1"	55936732	55936732	"+"	9.92076147315789e-27	1.14824482662969e-24	-50.455680977054
"332802"	"NC_035787.1"	56264109	56264109	"+"	9.88602869100925e-49	6.54344411782885e-46	-56.0690870050137
"332808"	"NC_035787.1"	56264363	56264363	"+"	8.08610030400708e-11	1.56367659223463e-09	63.0371297455152
"333933"	"NC_035787.1"	59103899	59103899	"+"	2.59908213528239e-55	2.50984267171873e-52	-59.7297297297297
"334054"	"NC_035787.1"	59175631	59175631	"+"	5.29324017028666e-11	1.05286384279874e-09	62.9644268774704
"334063"	"NC_035787.1"	59176226	59176226	"+"	1.61269670493539e-40	5.65532574825089e-38	-61.244616709733
"334302"	"NC_035787.1"	59437353	59437353	"+"	3.10762563279296e-44	1.42093284293114e-41	-58.3245345929425
"335829"	"NC_035787.1"	60366843	60366843	"+"	3.87800141448104e-19	2.13581585835914e-17	-51.4767728525161
"337577"	"NC_035787.1"	61149802	61149802	"+"	4.40697494371766e-17	1.93636210664178e-15	-53.7004442209371
"338704"	"NC_035787.1"	61702195	61702195	"+"	1.61354232592771e-14	5.20351259103306e-13	52.6436781609195
"339401"	"NC_035787.1"	61910997	61910997	"+"	3.96959119225351e-42	1.57806934486052e-39	-59.9215466517232
"339405"	"NC_035787.1"	61911190	61911190	"+"	1.1824001369182e-13	3.4004117500805e-12	-50.3508771929825
"341040"	"NC_035787.1"	63698647	63698647	"+"	6.34252561403974e-34	1.34986377739506e-31	52.2935506901476
"341161"	"NC_035787.1"	64163922	64163922	"+"	1.40826564304725e-27	1.75557150692323e-25	56.1611529642974
"341162"	"NC_035787.1"	64163924	64163924	"+"	6.0100508204722e-32	1.10782796852095e-29	51.0367739718181
"341581"	"NC_035787.1"	64479022	64479022	"+"	3.16275799209367e-18	1.58045210595283e-16	61.7647058823529
"342428"	"NC_035787.1"	69040757	69040757	"+"	1.83903103499271e-20	1.16394708355981e-18	51.8523802729824
"342550"	"NC_035787.1"	69874030	69874030	"+"	1.76953672845303e-24	1.66467815151062e-22	-59.149959903769
"342631"	"NC_035787.1"	70578759	70578759	"+"	1.73675858354198e-47	1.03326444563184e-44	-61.2840746054519
"343165"	"NC_035787.1"	72586549	72586549	"+"	2.31505181513527e-28	3.11885108854419e-26	52.1147414458451
"343657"	"NC_035787.1"	73255303	73255303	"+"	1.21473276407419e-31	2.18921086223876e-29	64.3415906127771
"343675"	"NC_035787.1"	73806757	73806757	"+"	1.38769299867035e-12	3.46285296544318e-11	-50.9516256938937
"343743"	"NC_035787.1"	74014235	74014235	"+"	2.73371100140983e-34	6.01598254450846e-32	-59.072375127421
"343884"	"NC_035787.1"	75185538	75185538	"+"	3.38747069374539e-17	1.50501526759002e-15	54.1385052404741
"344348"	"NC_035788.1"	3144298	3144298	"+"	2.9166189057996e-26	3.24512376492115e-24	50.013543202817
"345368"	"NC_035788.1"	11940135	11940135	"+"	1.07786700472228e-76	3.48687580767646e-73	53.3793215387112
"345389"	"NC_035788.1"	11942447	11942447	"+"	8.69782955580021e-63	1.39812597902671e-59	-66.4072245322245
"345693"	"NC_035788.1"	13021324	13021324	"+"	6.21070064776747e-32	1.14237262714757e-29	57.5867552909514
"346483"	"NC_035788.1"	18651925	18651925	"+"	2.14893428339576e-19	1.21693735714487e-17	51.22665514427
"347346"	"NC_035788.1"	20566859	20566859	"+"	2.43296926799169e-16	9.79539703294262e-15	-62.6666666666667
"347458"	"NC_035788.1"	21824250	21824250	"+"	1.0746703326747e-99	1.32439415033893e-95	-53.2087361645975
"347726"	"NC_035788.1"	22718207	22718207	"+"	1.01701154840763e-35	2.52591920064648e-33	63.9795918367347
"347957"	"NC_035788.1"	26653091	26653091	"+"	1.82050224617698e-16	7.42424747655477e-15	-67.2911787665886
"348427"	"NC_035788.1"	35758621	35758621	"+"	1.01318457637022e-26	1.1705819961946e-24	50.3707627118644
"350829"	"NC_035788.1"	46203997	46203997	"+"	1.84574469496837e-72	4.72945985875161e-69	-59.3561841699531
"351122"	"NC_035788.1"	46234974	46234974	"+"	1.59584814623647e-24	1.50896113694785e-22	-83.6734693877551
"351311"	"NC_035788.1"	46282477	46282477	"+"	2.52352377270892e-18	1.27530456182891e-16	50.7542236524537
"352040"	"NC_035788.1"	48218754	48218754	"+"	1.55770924286601e-77	5.30437345780064e-74	60.5472450371111
"352062"	"NC_035788.1"	48219079	48219079	"+"	1.17695304641544e-81	5.53806101911537e-78	50.764825358772
"352659"	"NC_035788.1"	48514638	48514638	"+"	2.15682680878634e-67	4.22865866481162e-64	50.0004674164026
"352663"	"NC_035788.1"	48520659	48520659	"+"	2.34889309477076e-79	8.93954936936363e-76	51.4134119900582
"352721"	"NC_035788.1"	48523420	48523420	"+"	6.20399416328066e-87	3.82281585746209e-83	57.2023923269893
"353019"	"NC_035788.1"	48573532	48573532	"+"	6.66117779119295e-96	6.1567891795246e-92	52.7349222518826
"353030"	"NC_035788.1"	48576354	48576354	"+"	1.52245930590169e-39	4.95246727835738e-37	55.1036833633179
"353491"	"NC_035788.1"	49531183	49531183	"+"	4.92330999229396e-14	1.49022675257846e-12	58.6824324324324
"353934"	"NC_035788.1"	51732939	51732939	"+"	1.54640892282984e-29	2.28429155283644e-27	57.9677827331425
"357274"	"NC_035788.1"	56052704	56052704	"+"	2.27772397141553e-31	4.01273597355534e-29	-73.2383067999506
"357290"	"NC_035788.1"	56054015	56054015	"+"	6.98951596796809e-89	5.0246508519555e-85	53.859649122807
"357295"	"NC_035788.1"	56054093	56054093	"+"	2.35025280033221e-68	4.82731148014901e-65	-56.7702086831374
"357296"	"NC_035788.1"	56054102	56054102	"+"	2.11815895840137e-47	1.24302896330692e-44	-56.3592589957067
"357389"	"NC_035788.1"	56154691	56154691	"+"	5.39132044713663e-25	5.30720481989074e-23	54.3772032902468
"357438"	"NC_035788.1"	56161205	56161205	"+"	3.506010175503e-16	1.38273270422615e-14	51.6440422322775
"357620"	"NC_035788.1"	56266257	56266257	"+"	1.07838322636867e-51	8.45708066237805e-49	51.6763568219494
"357622"	"NC_035788.1"	56266321	56266321	"+"	4.85167423549237e-43	2.05164161265815e-40	50.0074515648286
"357750"	"NC_035788.1"	56304984	56304984	"+"	3.92802423608147e-18	1.94595269744198e-16	57.1815718157181
"357976"	"NC_035788.1"	56875481	56875481	"+"	1.43853511677617e-32	2.75362670729223e-30	-51.8256139665168
"358842"	"NC_035788.1"	59053242	59053242	"+"	6.40139019881541e-26	6.9143088614532e-24	73.9910313901345
"358843"	"NC_035788.1"	59053338	59053338	"+"	1.42509348648185e-58	1.7315101446102e-55	59.5465752600878
"359615"	"NC_035788.1"	61986492	61986492	"+"	2.20948590222501e-33	4.48479234134036e-31	-53.7414965986395
"360966"	"NC_035788.1"	64582354	64582354	"+"	4.15773105354742e-44	1.87132766110644e-41	-68.1609288075466
"361587"	"NC_035788.1"	65572755	65572755	"+"	2.14528031260867e-29	3.1278576398392e-27	51.077239693871
"361595"	"NC_035788.1"	65573007	65573007	"+"	2.50322415228397e-51	1.93382077741738e-48	51.4816675037669
"361608"	"NC_035788.1"	65579241	65579241	"+"	7.70350530454232e-50	5.4620643224521e-47	-56.5455166913524
"361616"	"NC_035788.1"	65581768	65581768	"+"	5.04800573009293e-44	2.26415062169089e-41	-70.1393728222996
"361617"	"NC_035788.1"	65581783	65581783	"+"	1.55471008940459e-43	6.80805765158817e-41	-74.1589811155029
"362274"	"NC_035788.1"	66163902	66163902	"+"	1.15475912052859e-43	5.09113471018224e-41	58.722785730085
"362306"	"NC_035788.1"	66170051	66170051	"+"	1.49176932269335e-29	2.20609856387821e-27	-63.6418632788869
"362490"	"NC_035788.1"	66989252	66989252	"+"	4.84498121704087e-17	2.11659778134746e-15	54.8626045400239
"362583"	"NC_035788.1"	67025455	67025455	"+"	2.28024166198768e-33	4.62116279059873e-31	-56.507014997581
"363549"	"NC_035788.1"	68202688	68202688	"+"	1.08198513348615e-23	9.48884544280205e-22	-50.546875
"364225"	"NC_035788.1"	70228505	70228505	"+"	9.04222043825368e-51	6.64804140443608e-48	54.2308351912193
"364247"	"NC_035788.1"	70231742	70231742	"+"	8.97579329530329e-60	1.20985382700971e-56	52.5336972395796
"364711"	"NC_035788.1"	70761662	70761662	"+"	3.29857421933684e-42	1.32260001818901e-39	55.1347769989887
"364717"	"NC_035788.1"	70762727	70762727	"+"	1.99160328930591e-107	3.22139619152687e-103	68.1461178681368
"364834"	"NC_035788.1"	70996376	70996376	"+"	6.61995303814002e-44	2.95895004743565e-41	68.6722488038277
"365334"	"NC_035788.1"	71239722	71239722	"+"	5.40538308623838e-17	2.33969482045252e-15	53.4995206136146
"365386"	"NC_035788.1"	71420686	71420686	"+"	1.35033151505659e-26	1.54084389553477e-24	-59.2174176513873
"365396"	"NC_035788.1"	71421196	71421196	"+"	3.3711103709067e-25	3.39734178701538e-23	-58.5780885780886
"365403"	"NC_035788.1"	71422115	71422115	"+"	3.49263451131431e-28	4.62346599693159e-26	-64.4013880855986
"367832"	"NC_035788.1"	75693190	75693190	"+"	7.93865001777898e-56	8.02542387283444e-53	53.4867975626269
"367981"	"NC_035788.1"	76059470	76059470	"+"	4.22338148758079e-20	2.5663386258562e-18	-50.3428347536487
"367982"	"NC_035788.1"	76059473	76059473	"+"	7.11595826719033e-41	2.57926799573723e-38	-68.3333333333333
"368002"	"NC_035788.1"	76194269	76194269	"+"	4.67963580769016e-25	4.63128653031613e-23	51.6870471014493
"368003"	"NC_035788.1"	76194282	76194282	"+"	1.33675244747306e-23	1.16324531592883e-21	50.5917808219178
"368052"	"NC_035788.1"	76583488	76583488	"+"	5.06086648759803e-24	4.57792118103598e-22	-58.5846628924344
"368133"	"NC_035788.1"	77344602	77344602	"+"	3.23366276474754e-17	1.43964592255782e-15	54.4660194174757
"368635"	"NC_035788.1"	78353419	78353419	"+"	5.20662426197234e-36	1.31331881362333e-33	-75.2539682539683
"370038"	"NC_035788.1"	80521353	80521353	"+"	3.53599098305585e-27	4.24841309289073e-25	61.9674574587008
"370174"	"NC_035788.1"	80637409	80637409	"+"	3.70747394026666e-31	6.41368759810315e-29	-50.6806282722513
"371270"	"NC_035788.1"	83655135	83655135	"+"	2.0196954971609e-121	7.46705148707814e-117	69.9167827246645
"373601"	"NC_035788.1"	90709052	90709052	"+"	3.54781217124556e-26	3.91208982827743e-24	-54.1808433859161
"374508"	"NC_035788.1"	92754574	92754574	"+"	4.49111475523133e-14	1.36708129198996e-12	60.4805302402651
"374523"	"NC_035788.1"	92760344	92760344	"+"	3.34738654745998e-27	4.02741835226976e-25	-53.3173286774334
"375305"	"NC_035788.1"	99540197	99540197	"+"	6.57813195871951e-21	4.37412347497378e-19	51.4131040522251
"376588"	"NC_035789.1"	1152813	1152813	"+"	3.20780994368121e-39	1.01987163470696e-36	-61.1128829920691
"377835"	"NC_035789.1"	4916415	4916415	"+"	9.99802633191053e-12	2.21189215287179e-10	53.0582166543847
"378173"	"NC_035789.1"	5560271	5560271	"+"	3.5838354798388e-19	1.98308798571565e-17	-51.8703597944032
"378478"	"NC_035789.1"	7302118	7302118	"+"	2.0370045073082e-43	8.75702898920292e-41	-50.9311280853481
"378842"	"NC_035789.1"	7947064	7947064	"+"	7.13329588319299e-15	2.40281698965957e-13	57.1428571428571
"379682"	"NC_035789.1"	9432287	9432287	"+"	1.96405112190047e-74	5.5856366890264e-71	-55.6867097121334
"379770"	"NC_035789.1"	9445654	9445654	"+"	2.33503523004165e-35	5.59022170546751e-33	-65.6050955414013
"380199"	"NC_035789.1"	10721394	10721394	"+"	3.07872586976118e-33	6.19571369987371e-31	55.7724056603774
"380938"	"NC_035789.1"	23133846	23133846	"+"	2.60271542623356e-26	2.90711318627363e-24	-51.6015073009892
"381005"	"NC_035789.1"	25054246	25054246	"+"	2.42739302219685e-15	8.69608248586895e-14	56.5625
